date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:18:33	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbdd-6c7db%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
02:18:33	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-1120f%22	http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.5.3)
02:18:33	98024/98024	U-----	200	untouched ('')	application/font-woff	etag:%226658fbdd-17ee8%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=6.5.3)
02:18:34	63664/63664	U-----	200	untouched ('')	application/font-woff	etag:%226658fbdd-f8b0%22	http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.5.3)
02:18:34	70159/70159	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-1120f%22	http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.5.3)
02:18:34	59388/59388	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbdd-e7fc%22	http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.5.3)
02:18:34	277297/277297	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbdd-43b31%22	http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=6.5.3)
02:18:34	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-4c31%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:34	19505/19505	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-4c31%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	7712/7712	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-1e20%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	16104/16104	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-3ee8%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	34229/34229	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-85b5%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-53e6%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	21478/21478	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-53e6%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	12260/12260	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-2fe4%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:35	21284/21284	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-5324%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	47869/47869	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-bafd%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic/fonts/linea-basic-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-6ffb%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	5788/5788	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-169c%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	28667/28667	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-6ffb%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	49409/49409	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-c101%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:36	23480/23480	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-5bb8%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-3eee%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	5704/5704	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-1648%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	16110/16110	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-3eee%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	37104/37104	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-90f0%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	15892/15892	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-3e14%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-1c64%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:37	3568/3568	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-df0%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	7268/7268	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-1c64%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	13847/13847	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-3617%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	6044/6044	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-179c%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/music/fonts/linea-music-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	20014/20014	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-4e2e%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	7892/7892	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-1ed4%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	20014/20014	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-4e2e%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:38	32228/32228	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-7de4%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	16564/16564	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-40b4%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/software/fonts/linea-software-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	21514/21514	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-540a%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	7936/7936	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-1f00%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	21514/21514	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-540a%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	48132/48132	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-bc04%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	21308/21308	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-533c%22	http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/linea-icons/weather/fonts/linea-weather-10.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/linea-icons/style.css?ver=6.5.3)
02:18:39	45648/45648	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-b250%22	http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.5.3)
02:18:40	26004/26004	U-----	200	untouched ('')	application/font-woff	etag:%226658fbdd-6594%22	http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.5.3)
02:18:40	45648/45648	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-b250%22	http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.eot?	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2d41d.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.5.3)
02:18:40	99368/99368	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbdd-18428%22	http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.5.3)
02:18:40	40348/40348	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbdd-9d9c%22	http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/dripicons/fonts/dripicons-v2.ttf	(from http://blasusfoods.local/wp-content/themes/bridge/css/dripicons/dripicons.css?ver=6.5.3)
02:18:40	83817/83817	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-14769%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:40	77092/77092	U-----	200	untouched ('')	application/font-woff2	etag:%226658fbde-12d24%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.woff2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.woff2	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	82780/82780	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-1435c%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	345606/345606	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-54606%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	103992/103992	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-19638%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.otf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikolight.otf	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	70877/70877	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-114dd%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	65188/65188	U-----	200	untouched ('')	application/font-woff2	etag:%226658fbde-fea4%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.woff2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.woff2	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	70216/70216	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-11248%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:41	310670/310670	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-4bd8e%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	86536/86536	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-15208%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.otf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikoreg.otf	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	61889/61889	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbde-f1c1%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	57284/57284	U-----	200	untouched ('')	application/font-woff2	etag:%226658fbde-dfc4%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.woff2	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.woff2	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	61024/61024	U-----	200	untouched ('')	application/font-woff	etag:%226658fbde-ee60%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.woff	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.woff	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	271335/271335	U-----	200	untouched ('OK')	image/svg+xml	etag:%226658fbde-423e7%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.svg	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.svg	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:42	76856/76856	U-----	200	untouched ('')	application/font-sfnt	etag:%226658fbde-12c38%22	http://blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.otf	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/kiko/webfonts/fontkikosolid.otf	(from http://blasusfoods.local/wp-content/themes/bridge/css/kiko/kiko-all.css?ver=6.5.3)
02:18:43	131930/131930	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%226658fbdd-2035a%22	http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome-5/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/BlasusFoods/blasusfoods.local/wp-content/themes/bridge/css/font-awesome-5/webfonts/fa-brands-400.eot	(from http://blasusfoods.local/wp-content/themes/bridge/css/font-awesome-5/css/font-awesome-5.min.css?ver=6.5.3)
